date,runde,frequenzbereich,ausstattung,block,hoechstbieter,hoechstgebot,mindestgebot
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,18750000,18750000
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,18770000,18750000
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,18770000,18750000
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-27,8,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-27,9,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-27,9,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-27,9,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-27,9,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-27,9,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-27,9,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",78812000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,78750000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,82709000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Telekom,78771000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,78771000,75000000
2015-05-27,9,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,82687000,75000000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,43432000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",43467000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",43467000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,43467000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Telekom,43467000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",43467000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,45604000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,43433000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Telekom,43433000,37500000
2015-05-27,9,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,18750000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,18750000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,18770000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,18770000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-27,9,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-27,10,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-27,10,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-27,10,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-27,10,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-27,10,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-27,10,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",78812000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,78750000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,82709000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,82709000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,78771000,75000000
2015-05-27,10,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,82687000,75000000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A","TEF DE",45603000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",43467000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",43467000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,43467000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Telekom,43467000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",43467000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,45604000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,43433000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",,45604000,37500000
2015-05-27,10,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,18750000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,18750000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Vodafone,18770000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Vodafone,18770000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-27,10,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-27,11,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-27,11,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-27,11,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-27,11,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-27,11,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-27,11,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B","TEF DE",78812000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C","TEF DE",82687000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,82709000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,82709000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Telekom,78771000,75000000
2015-05-27,11,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,82687000,75000000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A","TEF DE",45603000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,45640000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",43467000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Vodafone,43467000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,45640000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F",Telekom,45640000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Telekom,45604000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,45604000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",45604000,37500000
2015-05-27,11,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Telekom,18750000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Telekom,18750000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,19708000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,19708000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-27,11,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-28,12,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-28,12,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-28,12,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-28,12,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-28,12,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-28,12,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,82752000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C","TEF DE",82687000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,82709000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,82709000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F",Vodafone,82709000,75000000
2015-05-28,12,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,82687000,75000000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A","TEF DE",45603000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,45640000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Vodafone,45640000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D","TEF DE",45640000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,45640000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F",Telekom,45640000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",47884000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Telekom,45604000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I","TEF DE",45604000,37500000
2015-05-28,12,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,19687000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,19687000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,19708000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,19708000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-28,12,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-28,13,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-28,13,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-28,13,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-28,13,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-28,13,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-28,13,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,82752000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,86821000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,82709000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,82709000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",86844000,75000000
2015-05-28,13,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Telekom,82687000,75000000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,47883000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,45640000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C",Vodafone,45640000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D","TEF DE",45640000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Vodafone,45640000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F",Telekom,45640000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",47884000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H","TEF DE",47884000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Telekom,47884000,37500000
2015-05-28,13,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,19687000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,19687000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,19708000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,19708000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-28,13,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-28,14,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-28,14,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-28,14,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-28,14,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-28,14,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-28,14,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,82752000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,86821000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Vodafone,82709000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E",Vodafone,82709000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",86844000,75000000
2015-05-28,14,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Vodafone,86821000,75000000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,47883000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Vodafone,45640000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",47922000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,47922000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Telekom,47922000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",47922000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G","TEF DE",47884000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H","TEF DE",47884000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Telekom,47884000,37500000
2015-05-28,14,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,19687000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,19687000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,19708000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,19708000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-28,14,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-28,15,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-28,15,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-28,15,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-28,15,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-28,15,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-28,15,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Telekom,82752000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Telekom,86821000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,86844000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",86844000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",86844000,75000000
2015-05-28,15,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Vodafone,86821000,75000000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Vodafone,47883000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B",Telekom,47922000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",47922000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,47922000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Telekom,47922000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",47922000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Vodafone,50278000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H","TEF DE",47884000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,50278000,37500000
2015-05-28,15,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,19687000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,19687000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,19708000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,19708000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-28,15,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-28,16,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
2015-05-28,16,"700 MHz (gepaart)","2x5 MHz abstrakt","700 B","TEF DE",75050000,75000000
2015-05-28,16,"700 MHz (gepaart)","2x5 MHz abstrakt","700 C",Vodafone,75020000,75000000
2015-05-28,16,"700 MHz (gepaart)","2x5 MHz abstrakt","700 D",Vodafone,75020000,75000000
2015-05-28,16,"700 MHz (gepaart)","2x5 MHz abstrakt","700 E",Telekom,75000000,75000000
2015-05-28,16,"700 MHz (gepaart)","2x5 MHz abstrakt","700 F",Telekom,75000000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz konkret","900 A","TEF DE",75050000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz abstrakt","900 B",Vodafone,86889000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz abstrakt","900 C",Vodafone,91162000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz abstrakt","900 D",Telekom,86844000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz abstrakt","900 E","TEF DE",86844000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz abstrakt","900 F","TEF DE",86844000,75000000
2015-05-28,16,"900 MHz (gepaart)","2x5 MHz abstrakt","900 G",Vodafone,86821000,75000000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 A",Telekom,50277000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 B","TEF DE",50318000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 C","TEF DE",47922000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 D",Telekom,47922000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 E",Telekom,47922000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 F","TEF DE",47922000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 G",Vodafone,50278000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 H",Vodafone,50278000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz abstrakt","1800 I",Vodafone,50278000,37500000
2015-05-28,16,"1,8 GHz (gepaart)","2x5 MHz konkret","1800 J",NULL,NULL,37500000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 A",Vodafone,19687000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 B",Vodafone,19687000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 C",Telekom,18750000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 D",Telekom,18750000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 E",Telekom,19708000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 F",Telekom,19708000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 G",Vodafone,18770000,18750000
2015-05-28,16,"1,5 GHz (ungepaart)","1x5 MHz abstrakt","1500 H",Vodafone,18770000,18750000
2015-05-28,17,"700 MHz (gepaart)","2x5 MHz konkret","700 A","TEF DE",75050000,75000000
